Target = MPPI-IPDDP
Simulate 10 times for each
N	S_u	P	F	a_msc_x	a_msc_u	a_tv_x		a_tv_u		avg_time	min_time	max_time
6400	0.50	10	0	0.000179	0.072742	8.593504	7.447720	0.600911	0.515289	0.691922
6400	0.60	10	0	0.000025	0.004236	8.442252	3.271415	0.560653	0.415670	0.756662
6400	0.70	10	0	0.000097	0.037484	8.613348	5.799487	0.615481	0.478227	0.907236
6400	0.80	10	0	0.000418	0.185257	8.782012	8.351479	0.495850	0.381112	0.727907
6400	0.90	10	0	0.000217	0.094690	8.524872	6.972015	0.662261	0.485697	0.970834
12800	0.10	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
12800	0.20	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
12800	0.30	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
12800	0.40	1	9	0.000022	0.002717	8.437724	2.898120	0.969459	0.969459	0.969459
12800	0.50	9	1	0.000103	0.042142	8.475145	5.375617	0.863126	0.823558	0.992739
12800	0.60	10	0	0.000022	0.002692	8.450850	3.060802	0.831714	0.796799	0.953953
12800	0.70	10	0	0.000180	0.066259	8.532175	6.298185	0.781411	0.657482	0.938770
12800	0.80	8	2	0.000026	0.003980	8.507977	3.233362	0.758158	0.631965	0.946361
12800	0.90	10	0	0.000022	0.002565	8.509973	3.118293	0.731301	0.619160	0.886195
25600	0.10	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.20	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.30	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.40	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.50	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.60	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.70	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.80	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.90	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
